Size,Interval,CondNum,NoiseLevel,Iter,Rec_l1,Rec_l2,Time_ms,U_err,S_err,V_err
15x15,[0;100],7.90368,1e-20,50,5.09792e-16,4.2766e-17,148.757,3.89304e-17,3.1465e-17,3.89281e-17
15x15,[0;100],7.90368,1e-20,100,4.88867e-16,4.24987e-17,242.435,3.96575e-17,2.64794e-17,3.96563e-17

15x15,[0;100],7.90368,1e-15,1,1.4762e-15,1.37244e-16,4.0123,4.2063e-17,3.57307e-17,4.20187e-17
15x15,[0;100],7.90368,1e-15,5,5.02148e-16,4.47473e-17,12.439,4.20599e-17,3.57622e-17,4.20507e-17
15x15,[0;100],7.90368,1e-15,10,1.38981e-15,1.32105e-16,26.8601,3.08644e-17,3.40377e-17,3.08686e-17
15x15,[0;100],7.90368,1e-15,20,5.58418e-16,4.78089e-17,49.4153,3.83791e-17,3.75378e-17,3.83452e-17
15x15,[0;100],7.90368,1e-15,30,5.02121e-16,4.2535e-17,71.5234,3.60088e-17,3.01588e-17,3.60235e-17
15x15,[0;100],7.90368,1e-15,50,5.12855e-16,4.38412e-17,120.583,4.18826e-17,2.57885e-17,4.18871e-17
15x15,[0;100],7.90368,1e-15,100,5.82108e-16,5.14547e-17,236.32,3.48214e-17,3.20924e-17,3.48169e-17

15x15,[0;100],7.90368,1e-10,1,1.02072e-15,8.81482e-17,3.988,4.603e-17,3.39935e-17,4.6006e-17
15x15,[0;100],7.90368,1e-10,5,8.57224e-16,7.50687e-17,12.2826,3.81789e-17,3.30168e-17,3.81789e-17
15x15,[0;100],7.90368,1e-10,10,4.82036e-16,4.11462e-17,22.8755,3.87598e-17,2.75925e-17,3.87928e-17
15x15,[0;100],7.90368,1e-10,20,8.9032e-16,8.04839e-17,46.3733,4.09274e-17,3.4269e-17,4.08918e-17
15x15,[0;100],7.90368,1e-10,30,1.45283e-15,1.36697e-16,71.3445,3.94447e-17,3.23725e-17,3.94475e-17
15x15,[0;100],7.90368,1e-10,50,5.04805e-16,4.4037e-17,125.351,3.50635e-17,3.07516e-17,3.5065e-17
15x15,[0;100],7.90368,1e-10,100,4.58455e-16,4.06651e-17,231.724,3.87836e-17,2.88716e-17,3.87968e-17

15x15,[0;100],7.90368,1e-05,1,1.00962e-05,8.80141e-07,2.2206,9.34576e-08,1.17732e-07,9.3312e-08
15x15,[0;100],7.90368,1e-05,5,5.5644e-16,5.04929e-17,14.6809,4.02078e-17,2.92469e-17,4.02046e-17
15x15,[0;100],7.90368,1e-05,10,4.48047e-16,4.16051e-17,22.6712,3.41365e-17,2.78097e-17,3.40988e-17
15x15,[0;100],7.90368,1e-05,20,5.96501e-16,5.04013e-17,46.2195,3.68772e-17,3.02956e-17,3.68841e-17
15x15,[0;100],7.90368,1e-05,30,8.63242e-16,7.52712e-17,69.6033,3.43072e-17,3.02459e-17,3.43287e-17
15x15,[0;100],7.90368,1e-05,50,9.08643e-16,8.08397e-17,127.841,3.67786e-17,2.82393e-17,3.67872e-17
15x15,[0;100],7.90368,1e-05,100,5.34485e-16,4.59331e-17,243.102,3.93897e-17,4.06921e-17,3.93704e-17

15x15,[0;1000],11.2432,1e-20,1,1.31464e-14,1.11745e-15,3.3739,5.22942e-17,3.40006e-16,5.22087e-17
15x15,[0;1000],11.2432,1e-20,5,4.96792e-15,4.54022e-16,11.9277,3.15037e-17,3.28482e-16,3.15022e-17
15x15,[0;1000],11.2432,1e-20,10,4.36814e-15,3.7893e-16,23.4959,6.98344e-17,3.08215e-16,6.98394e-17
15x15,[0;1000],11.2432,1e-20,20,1.29311e-14,1.10656e-15,54.1243,4.20545e-17,3.50053e-16,4.20604e-17
15x15,[0;1000],11.2432,1e-20,30,1.34285e-14,1.14264e-15,71.9795,6.45239e-17,2.98937e-16,6.45235e-17
15x15,[0;1000],11.2432,1e-20,50,5.63644e-15,4.7966e-16,146.045,5.54528e-17,4.14711e-16,5.54402e-17
15x15,[0;1000],11.2432,1e-20,100,4.98397e-15,4.31262e-16,259.868,7.76856e-17,2.90192e-16,7.76216e-17

15x15,[0;1000],11.2432,1e-15,1,4.57631e-15,4.06959e-16,2.3325,1.04778e-16,3.18887e-16,1.04752e-16
15x15,[0;1000],11.2432,1e-15,5,3.65955e-14,3.16097e-15,15.263,3.37296e-17,2.21176e-16,3.37185e-17
15x15,[0;1000],11.2432,1e-15,10,2.48801e-14,2.12951e-15,26.5482,2.35342e-17,1.90788e-16,2.35302e-17
15x15,[0;1000],11.2432,1e-15,20,1.34135e-14,1.12887e-15,46.0999,6.31652e-17,3.06649e-16,6.31817e-17
15x15,[0;1000],11.2432,1e-15,30,5.17023e-15,4.37662e-16,68.2994,3.63298e-17,3.0539e-16,3.63637e-17
15x15,[0;1000],11.2432,1e-15,50,3.67804e-14,3.15667e-15,116.853,3.86226e-17,3.42264e-16,3.85952e-17
15x15,[0;1000],11.2432,1e-15,100,4.88175e-14,4.22029e-15,268.46,4.66096e-17,3.15548e-16,4.65649e-17

15x15,[0;1000],11.2432,1e-10,1,1.68404e-14,1.40472e-15,3.1202,2.85371e-17,4.15871e-16,2.8535e-17
15x15,[0;1000],11.2432,1e-10,5,1.30048e-14,1.11944e-15,13.3874,4.39884e-17,2.24632e-16,4.40226e-17
15x15,[0;1000],11.2432,1e-10,10,2.51204e-14,2.13539e-15,26.1022,6.15351e-17,2.93819e-16,6.15293e-17
15x15,[0;1000],11.2432,1e-10,20,3.8538e-15,3.26348e-16,57.0202,3.766e-17,2.6919e-16,3.76311e-17
15x15,[0;1000],11.2432,1e-10,30,1.34873e-14,1.14697e-15,80.9302,6.47841e-17,3.54427e-16,6.48006e-17
15x15,[0;1000],11.2432,1e-10,50,2.47805e-14,2.12735e-15,117.366,4.89836e-17,3.41137e-16,4.89779e-17
15x15,[0;1000],11.2432,1e-10,100,1.34989e-14,1.15464e-15,229.724,5.00548e-17,3.58949e-16,5.00149e-17

15x15,[0;1000],11.2432,1e-05,1,7.95131e-05,8.25125e-06,3.7984,5.82491e-07,1.42633e-06,5.82827e-07
15x15,[0;1000],11.2432,1e-05,5,4.43829e-15,3.709e-16,12.7279,4.42051e-17,1.94908e-16,4.42329e-17
15x15,[0;1000],11.2432,1e-05,10,1.29814e-14,1.12978e-15,26.7289,4.28689e-17,3.51631e-16,4.2891e-17
15x15,[0;1000],11.2432,1e-05,20,1.28757e-14,1.09659e-15,52.0322,5.08414e-17,2.42464e-16,5.07934e-17
15x15,[0;1000],11.2432,1e-05,30,1.34554e-14,1.12776e-15,69.2727,7.19696e-17,3.31037e-16,7.1991e-17
15x15,[0;1000],11.2432,1e-05,50,1.31917e-14,1.11701e-15,123.206,7.26392e-17,3.97642e-16,7.26017e-17
15x15,[0;1000],11.2432,1e-05,100,4.85365e-15,4.23511e-16,241.204,8.71506e-17,2.90109e-16,8.71636e-17

20x20,[0;1],25.5131,1e-20,1,5.10295e-18,3.39356e-19,6.1095,1.41375e-17,1.96044e-19,1.41941e-17
20x20,[0;1],25.5131,1e-20,5,5.48157e-18,3.59156e-19,28.7431,2.96234e-17,2.20931e-19,2.95876e-17
20x20,[0;1],25.5131,1e-20,10,4.3619e-18,2.84301e-19,50.5653,2.39042e-17,1.94191e-19,2.39188e-17
20x20,[0;1],25.5131,1e-20,20,4.7832e-18,3.08028e-19,106.096,3.34441e-17,2.36879e-19,3.33823e-17
20x20,[0;1],25.5131,1e-20,30,5.9142e-18,3.85865e-19,157.234,4.68042e-17,2.6071e-19,4.6754e-17
20x20,[0;1],25.5131,1e-20,50,5.68941e-18,3.84619e-19,269.451,1.99641e-17,2.79228e-19,1.99066e-17
20x20,[0;1],25.5131,1e-20,100,4.78108e-18,3.07768e-19,519.116,2.63261e-17,2.54809e-19,2.63167e-17

20x20,[0;1],25.5131,1e-15,1,6.35434e-18,4.16533e-19,7.4376,2.41204e-17,2.57765e-19,2.4092e-17
20x20,[0;1],25.5131,1e-15,5,5.53102e-18,3.51724e-19,25.6241,2.60178e-17,2.04105e-19,2.60331e-17
20x20,[0;1],25.5131,1e-15,10,4.70336e-18,3.07054e-19,54.9365,8.32647e-18,2.04751e-19,8.38833e-18
20x20,[0;1],25.5131,1e-15,20,4.53184e-18,3.09287e-19,109.443,1.26596e-17,2.09736e-19,1.26422e-17
20x20,[0;1],25.5131,1e-15,30,4.551e-18,2.97037e-19,157.649,3.17568e-17,2.30816e-19,3.17473e-17
20x20,[0;1],25.5131,1e-15,50,5.40163e-18,3.59273e-19,271.832,1.1473e-17,1.5061e-19,1.14414e-17
20x20,[0;1],25.5131,1e-15,100,5.2588e-18,3.59564e-19,520.389,9.94004e-18,2.19576e-19,9.96502e-18

20x20,[0;1],25.5131,1e-10,1,1.13929e-17,9.04793e-19,6.1609,9.56568e-18,3.21801e-19,9.57527e-18
20x20,[0;1],25.5131,1e-10,5,5.08559e-18,3.31547e-19,29.2148,1.57825e-17,2.18449e-19,1.56515e-17
20x20,[0;1],25.5131,1e-10,10,4.46069e-18,3.00328e-19,55.7836,3.62641e-17,2.09627e-19,3.62597e-17
20x20,[0;1],25.5131,1e-10,20,5.12783e-18,3.37017e-19,112.158,2.1032e-17,3.0763e-19,2.10447e-17
20x20,[0;1],25.5131,1e-10,30,4.54105e-18,2.86713e-19,175.289,1.18735e-17,2.26575e-19,1.19409e-17
20x20,[0;1],25.5131,1e-10,50,5.30465e-18,3.51406e-19,259.876,3.68722e-17,3.46667e-19,3.68555e-17
20x20,[0;1],25.5131,1e-10,100,5.2731e-18,3.39159e-19,541.625,1.86848e-17,2.50745e-19,1.8608e-17

20x20,[0;1],25.5131,1e-05,1,1.03071e-07,8.72962e-09,7.9809,2.06355e-07,1.31187e-09,2.06058e-07
20x20,[0;1],25.5131,1e-05,5,5.08463e-18,3.31292e-19,31.445,3.41645e-17,2.69458e-19,3.40878e-17
20x20,[0;1],25.5131,1e-05,10,4.69457e-18,3.15283e-19,60.5677,1.05112e-17,2.08749e-19,1.06301e-17
20x20,[0;1],25.5131,1e-05,20,4.78669e-18,3.15701e-19,108.445,1.72005e-17,1.57065e-19,1.72425e-17
20x20,[0;1],25.5131,1e-05,30,4.75641e-18,3.21047e-19,158.098,2.5014e-17,1.61248e-19,2.5051e-17
20x20,[0;1],25.5131,1e-05,50,5.26918e-18,3.35447e-19,265.012,2.91468e-17,1.85576e-19,2.90771e-17
20x20,[0;1],25.5131,1e-05,100,5.32032e-18,3.52913e-19,527.488,2.04972e-17,2.36491e-19,2.04571e-17

20x20,[0;10],633.524,1e-20,1,7.56777e-17,4.88021e-18,5.0136,5.95414e-17,3.08443e-18,5.95079e-17
20x20,[0;10],633.524,1e-20,5,6.54972e-17,4.21516e-18,25.468,5.69802e-17,2.34937e-18,5.70209e-17
20x20,[0;10],633.524,1e-20,10,6.33185e-17,4.01403e-18,55.3284,4.63644e-17,2.38591e-18,4.63396e-17
20x20,[0;10],633.524,1e-20,20,6.46756e-17,4.25099e-18,103.511,6.55538e-17,2.13927e-18,6.55662e-17
20x20,[0;10],633.524,1e-20,30,6.45511e-17,4.19873e-18,180.435,6.52441e-17,2.92942e-18,6.52412e-17
20x20,[0;10],633.524,1e-20,50,7.58285e-17,4.87765e-18,316.856,6.15292e-17,3.29615e-18,6.15212e-17
20x20,[0;10],633.524,1e-20,100,5.95235e-17,3.8477e-18,562.028,5.60704e-17,2.50449e-18,5.60492e-17

20x20,[0;10],633.524,1e-15,1,7.64716e-17,4.99128e-18,6.2199,4.02995e-17,2.51538e-18,4.02676e-17
20x20,[0;10],633.524,1e-15,5,6.99596e-17,4.60565e-18,32.4127,5.86988e-17,2.29278e-18,5.86962e-17
20x20,[0;10],633.524,1e-15,10,7.12808e-17,4.60071e-18,74.2738,5.9881e-17,2.78838e-18,5.98657e-17
20x20,[0;10],633.524,1e-15,20,5.93143e-17,3.95789e-18,142.748,4.46167e-17,2.73129e-18,4.45958e-17
20x20,[0;10],633.524,1e-15,30,6.40905e-17,4.2005e-18,220.136,5.23523e-17,2.08918e-18,5.23322e-17
20x20,[0;10],633.524,1e-15,50,6.45865e-17,4.31658e-18,415.064,5.22341e-17,2.54081e-18,5.22004e-17
20x20,[0;10],633.524,1e-15,100,6.9715e-17,4.57096e-18,582.534,5.60006e-17,3.57838e-18,5.59722e-17

20x20,[0;10],633.524,1e-10,1,1.80597e-16,1.2761e-17,5.1574,1.61784e-16,2.89607e-18,1.61726e-16
20x20,[0;10],633.524,1e-10,5,7.0967e-17,4.60723e-18,28.1385,5.56392e-17,2.98354e-18,5.55928e-17
20x20,[0;10],633.524,1e-10,10,7.33052e-17,4.64067e-18,50.7866,7.87649e-17,2.00179e-18,7.87462e-17
20x20,[0;10],633.524,1e-10,20,6.51872e-17,4.26823e-18,118.505,7.48465e-17,2.46357e-18,7.48838e-17
20x20,[0;10],633.524,1e-10,30,5.88629e-17,3.78359e-18,163.288,7.29339e-17,2.22478e-18,7.29117e-17
20x20,[0;10],633.524,1e-10,50,6.09461e-17,4.07659e-18,260.767,5.26972e-17,2.77798e-18,5.26732e-17
20x20,[0;10],633.524,1e-10,100,6.0313e-17,4.09753e-18,518.048,5.77022e-17,2.50366e-18,5.7682e-17

20x20,[0;10],633.524,1e-05,1,1.7064e-06,1.20246e-07,6.8966,1.58872e-06,1.83933e-08,1.58884e-06
20x20,[0;10],633.524,1e-05,5,5.92796e-17,3.90124e-18,30.7219,6.21109e-17,2.05821e-18,6.20773e-17
20x20,[0;10],633.524,1e-05,10,6.30855e-17,4.24201e-18,54.19,5.67704e-17,2.19152e-18,5.67708e-17
20x20,[0;10],633.524,1e-05,20,6.60137e-17,4.29648e-18,102.773,5.61422e-17,2.40488e-18,5.61234e-17
20x20,[0;10],633.524,1e-05,30,6.58964e-17,4.22423e-18,156.049,4.82111e-17,2.56311e-18,4.81887e-17
20x20,[0;10],633.524,1e-05,50,6.21191e-17,3.91071e-18,265.473,9.51914e-17,2.31609e-18,9.52004e-17
20x20,[0;10],633.524,1e-05,100,6.15564e-17,4.04155e-18,523.483,5.48312e-17,2.61851e-18,5.47958e-17

20x20,[0;100],75.1603,1e-20,1,6.05158e-16,3.91848e-17,4.9977,3.56115e-17,3.13077e-17,3.54297e-17
20x20,[0;100],75.1603,1e-20,5,6.13872e-16,3.99533e-17,28.9799,2.89947e-17,1.67322e-17,2.88187e-17
20x20,[0;100],75.1603,1e-20,10,5.60715e-16,3.68178e-17,55.2946,2.8732e-17,3.23785e-17,2.84509e-17
20x20,[0;100],75.1603,1e-20,20,5.54576e-16,3.62392e-17,111.022,2.64888e-17,2.14014e-17,2.62884e-17
20x20,[0;100],75.1603,1e-20,30,5.42359e-16,3.65713e-17,165.677,2.58224e-17,2.0007e-17,2.56463e-17
20x20,[0;100],75.1603,1e-20,50,6.15813e-16,3.97589e-17,266.588,3.08683e-17,2.20122e-17,3.07273e-17
20x20,[0;100],75.1603,1e-20,100,5.46292e-16,3.50543e-17,513.825,2.83034e-17,2.12705e-17,2.81992e-17

20x20,[0;100],75.1603,1e-15,1,6.12571e-16,3.89485e-17,8.9302,2.91184e-17,2.51528e-17,2.88885e-17
20x20,[0;100],75.1603,1e-15,5,5.76203e-16,3.81412e-17,29.7751,2.77014e-17,2.72327e-17,2.75891e-17
20x20,[0;100],75.1603,1e-15,10,6.26635e-16,4.02604e-17,54.1091,3.12449e-17,3.2671e-17,3.09917e-17
20x20,[0;100],75.1603,1e-15,20,5.45062e-16,3.65249e-17,106.178,2.71572e-17,2.35594e-17,2.71442e-17
20x20,[0;100],75.1603,1e-15,30,7.03688e-16,4.43527e-17,165.072,3.38565e-17,3.19268e-17,3.37841e-17
20x20,[0;100],75.1603,1e-15,50,6.54695e-16,4.29584e-17,267.094,3.43879e-17,2.34869e-17,3.42013e-17
20x20,[0;100],75.1603,1e-15,100,6.19561e-16,4.04663e-17,512.562,2.52104e-17,3.192e-17,2.51221e-17

20x20,[0;100],75.1603,1e-10,1,1.66744e-15,1.1795e-16,8.8641,4.58482e-17,3.25197e-17,4.58633e-17
20x20,[0;100],75.1603,1e-10,5,5.51083e-16,3.65596e-17,25.5677,3.0403e-17,2.68e-17,3.0332e-17
20x20,[0;100],75.1603,1e-10,10,6.11175e-16,3.8563e-17,51.7325,2.8359e-17,2.26557e-17,2.80467e-17
20x20,[0;100],75.1603,1e-10,20,5.7377e-16,3.76238e-17,111.617,2.72137e-17,2.47588e-17,2.7001e-17
20x20,[0;100],75.1603,1e-10,30,6.49695e-16,4.20978e-17,163.943,3.57636e-17,3.08878e-17,3.57557e-17
20x20,[0;100],75.1603,1e-10,50,6.21001e-16,4.02778e-17,258.984,3.12809e-17,2.66109e-17,3.10979e-17
20x20,[0;100],75.1603,1e-10,100,5.78303e-16,3.75686e-17,508.269,2.65613e-17,2.34311e-17,2.64609e-17

20x20,[0;100],75.1603,1e-05,1,1.35237e-05,1.01281e-06,7.634,1.78376e-07,1.43916e-07,1.78547e-07
20x20,[0;100],75.1603,1e-05,5,6.01935e-16,3.9425e-17,24.9592,3.01606e-17,2.79888e-17,3.01011e-17
20x20,[0;100],75.1603,1e-05,10,5.52455e-16,3.62802e-17,51.607,3.02627e-17,2.47058e-17,3.00417e-17
20x20,[0;100],75.1603,1e-05,20,6.288e-16,4.09373e-17,105.75,2.98286e-17,2.74575e-17,2.97976e-17
20x20,[0;100],75.1603,1e-05,30,6.18619e-16,4.16156e-17,157.919,2.5952e-17,2.6979e-17,2.59108e-17
20x20,[0;100],75.1603,1e-05,50,5.87248e-16,3.8846e-17,255.894,2.84721e-17,2.89831e-17,2.8299e-17
20x20,[0;100],75.1603,1e-05,100,6.04192e-16,3.96847e-17,505.088,2.08974e-17,3.09117e-17,2.07007e-17

20x20,[0;1000],141.278,1e-20,1,6.54858e-15,4.26545e-16,4.7248,7.67086e-18,2.54184e-16,7.61033e-18
20x20,[0;1000],141.278,1e-20,5,5.59551e-15,3.64023e-16,24.6428,8.63326e-18,2.71242e-16,8.60841e-18
20x20,[0;1000],141.278,1e-20,10,6.12389e-15,3.89231e-16,56.9661,1.09018e-17,2.38586e-16,1.09088e-17
20x20,[0;1000],141.278,1e-20,20,6.96768e-15,4.44716e-16,101.717,9.05642e-18,3.15343e-16,9.02019e-18
20x20,[0;1000],141.278,1e-20,30,6.97315e-15,4.38844e-16,155.749,8.26003e-18,2.9472e-16,8.27522e-18
20x20,[0;1000],141.278,1e-20,50,5.56093e-15,3.66999e-16,267.346,8.07616e-18,2.45943e-16,8.08387e-18
20x20,[0;1000],141.278,1e-20,100,6.24918e-15,4.12771e-16,512.594,7.36082e-18,2.21408e-16,7.31862e-18

20x20,[0;1000],141.278,1e-15,1,7.04783e-15,4.69018e-16,7.3928,8.85103e-18,3.77457e-16,8.88647e-18
20x20,[0;1000],141.278,1e-15,5,6.14366e-15,4.0646e-16,25.8955,8.65724e-18,2.12658e-16,8.66107e-18
20x20,[0;1000],141.278,1e-15,10,6.43677e-15,4.24078e-16,51.4035,1.09648e-17,2.29312e-16,1.09834e-17
20x20,[0;1000],141.278,1e-15,20,6.196e-15,4.00947e-16,106.641,9.67287e-18,2.26905e-16,9.6537e-18
20x20,[0;1000],141.278,1e-15,30,5.79468e-15,3.84189e-16,157.99,6.37255e-18,3.11734e-16,6.40767e-18
20x20,[0;1000],141.278,1e-15,50,6.00531e-15,3.87095e-16,272.389,9.65012e-18,2.01349e-16,9.64975e-18
20x20,[0;1000],141.278,1e-15,100,6.06356e-15,3.86416e-16,533.575,1.18579e-17,2.60237e-16,1.19071e-17

20x20,[0;1000],141.278,1e-10,1,1.81031e-14,1.19463e-15,8.3918,2.22212e-17,3.61079e-16,2.22161e-17
20x20,[0;1000],141.278,1e-10,5,6.54563e-15,4.17089e-16,25.7591,8.39479e-18,2.89081e-16,8.36157e-18
20x20,[0;1000],141.278,1e-10,10,5.5767e-15,3.76752e-16,53.7515,1.24581e-17,2.55824e-16,1.24444e-17
20x20,[0;1000],141.278,1e-10,20,5.58088e-15,3.73443e-16,104.487,6.48259e-18,2.67336e-16,6.3801e-18
20x20,[0;1000],141.278,1e-10,30,5.40345e-15,3.63789e-16,159.942,1.1115e-17,2.57894e-16,1.11204e-17
20x20,[0;1000],141.278,1e-10,50,6.42154e-15,4.07935e-16,265.922,1.32041e-17,2.55989e-16,1.32075e-17
20x20,[0;1000],141.278,1e-10,100,5.9968e-15,3.76111e-16,541.104,1.2212e-17,2.33183e-16,1.2147e-17

20x20,[0;1000],141.278,1e-05,1,0.000174636,1.18305e-05,5.1381,1.86361e-07,1.93369e-06,1.86357e-07
20x20,[0;1000],141.278,1e-05,5,5.57562e-15,3.65347e-16,25.37,6.85276e-18,2.48425e-16,6.87965e-18
20x20,[0;1000],141.278,1e-05,10,5.87621e-15,3.89409e-16,51.9008,9.58947e-18,2.33844e-16,9.62657e-18
20x20,[0;1000],141.278,1e-05,20,5.80837e-15,3.87435e-16,106.448,1.17247e-17,2.31077e-16,1.16965e-17
20x20,[0;1000],141.278,1e-05,30,7.14893e-15,4.6445e-16,159.697,1.25501e-17,2.5346e-16,1.25463e-17
20x20,[0;1000],141.278,1e-05,50,6.48423e-15,4.18581e-16,262.502,7.59216e-18,2.96364e-16,7.59816e-18
20x20,[0;1000],141.278,1e-05,100,6.66828e-15,4.36498e-16,509.128,1.02085e-17,3.05048e-16,1.01786e-17

20x17,[0;1],6.37928,1e-20,1,4.13521e-18,2.85811e-19,5.0457,1.15119e-17,2.04639e-19,1.14736e-17
20x17,[0;1],6.37928,1e-20,5,4.54221e-18,3.23087e-19,21.6967,8.08389e-18,2.29994e-19,8.11459e-18
20x17,[0;1],6.37928,1e-20,10,4.78807e-18,3.35871e-19,40.5929,1.07065e-17,2.67298e-19,1.06881e-17
20x17,[0;1],6.37928,1e-20,20,4.6915e-18,3.28434e-19,91.3166,1.1963e-17,1.63194e-19,1.1935e-17
20x17,[0;1],6.37928,1e-20,30,4.43909e-18,3.31727e-19,129.793,1.07462e-17,1.79795e-19,1.07111e-17
20x17,[0;1],6.37928,1e-20,50,4.32749e-18,3.05826e-19,201.349,1.06801e-17,2.30393e-19,1.07061e-17
20x17,[0;1],6.37928,1e-20,100,4.40775e-18,3.11699e-19,371.95,1.01275e-17,1.88278e-19,1.01013e-17

20x17,[0;1],6.37928,1e-15,1,4.41664e-18,3.13387e-19,5.6756,8.74474e-16,1.89735e-19,8.31167e-18
20x17,[0;1],6.37928,1e-15,5,4.49055e-18,3.24887e-19,18.5082,8.74473e-16,2.13855e-19,9.77494e-18
20x17,[0;1],6.37928,1e-15,10,5.11417e-18,3.56122e-19,39.8843,8.74511e-16,2.26777e-19,1.26048e-17
20x17,[0;1],6.37928,1e-15,20,4.75355e-18,3.36185e-19,82.889,8.74435e-16,2.17264e-19,7.35493e-18
20x17,[0;1],6.37928,1e-15,30,4.58711e-18,3.20296e-19,110.553,8.74467e-16,2.28391e-19,1.04824e-17
20x17,[0;1],6.37928,1e-15,50,4.16444e-18,2.95693e-19,193.081,8.74449e-16,2.66954e-19,1.04589e-17
20x17,[0;1],6.37928,1e-15,100,4.60257e-18,3.32697e-19,381.243,8.74471e-16,1.97328e-19,1.0631e-17

20x17,[0;1],6.37928,1e-10,1,1.06637e-17,8.4422e-19,5.8007,5.23468e-11,3.46054e-19,1.6651e-17
20x17,[0;1],6.37928,1e-10,5,4.47466e-18,3.17281e-19,21.4866,5.23468e-11,1.86316e-19,1.00576e-17
20x17,[0;1],6.37928,1e-10,10,5.32678e-18,3.7654e-19,40.2583,5.23468e-11,2.62793e-19,1.36125e-17
20x17,[0;1],6.37928,1e-10,20,4.14114e-18,2.97044e-19,74.5332,5.23468e-11,1.94043e-19,8.53883e-18
20x17,[0;1],6.37928,1e-10,30,5.01909e-18,3.52868e-19,120.662,5.23468e-11,2.43945e-19,7.72403e-18
20x17,[0;1],6.37928,1e-10,50,4.18837e-18,2.97069e-19,186.185,5.23468e-11,2.27182e-19,1.06685e-17
20x17,[0;1],6.37928,1e-10,100,4.04035e-18,2.88749e-19,388.683,5.23468e-11,1.97793e-19,1.03472e-17

20x17,[0;1],6.37928,1e-05,1,9.42239e-08,7.45295e-09,3.7971,7.81254e-06,1.09239e-09,1.01643e-07
20x17,[0;1],6.37928,1e-05,5,4.66758e-18,3.24431e-19,18.9451,7.81188e-06,3.01829e-19,8.49152e-18
20x17,[0;1],6.37928,1e-05,10,5.06568e-18,3.54922e-19,37.8571,7.81188e-06,2.78075e-19,9.07717e-18
20x17,[0;1],6.37928,1e-05,20,4.74106e-18,3.26949e-19,75.8074,7.81188e-06,2.02836e-19,8.8644e-18
20x17,[0;1],6.37928,1e-05,30,4.81178e-18,3.30114e-19,114.584,7.81188e-06,1.71962e-19,9.96981e-18
20x17,[0;1],6.37928,1e-05,50,3.97851e-18,2.83528e-19,191.522,7.81188e-06,3.17257e-19,1.11977e-17
20x17,[0;1],6.37928,1e-05,100,4.05284e-18,2.93291e-19,404.756,7.81188e-06,2.12131e-19,8.64488e-18

20x17,[0;10],10.6439,1e-20,1,5.31382e-17,3.79924e-18,5.2857,5.56477e-18,2.69092e-18,5.6136e-18
20x17,[0;10],10.6439,1e-20,5,5.49631e-17,3.86083e-18,24.1544,3.99823e-18,2.34799e-18,4.01383e-18
20x17,[0;10],10.6439,1e-20,10,4.68854e-17,3.38964e-18,42.2283,3.43507e-18,2.02546e-18,3.50293e-18
20x17,[0;10],10.6439,1e-20,20,4.77854e-17,3.48635e-18,75.1183,4.01226e-18,2.32788e-18,4.04372e-18
20x17,[0;10],10.6439,1e-20,30,5.95367e-17,4.26618e-18,129.749,5.63762e-18,2.70019e-18,5.66302e-18
20x17,[0;10],10.6439,1e-20,50,5.47988e-17,3.87768e-18,192.228,5.60357e-18,2.13907e-18,5.65209e-18
20x17,[0;10],10.6439,1e-20,100,4.56301e-17,3.39939e-18,373.959,6.53436e-18,2.42496e-18,6.56661e-18

20x17,[0;10],10.6439,1e-15,1,4.9382e-17,3.47471e-18,6.1927,4.94203e-16,2.05784e-18,4.82868e-18
20x17,[0;10],10.6439,1e-15,5,5.04425e-17,3.63734e-18,18.6617,4.94202e-16,2.00211e-18,4.72165e-18
20x17,[0;10],10.6439,1e-15,10,4.86523e-17,3.40843e-18,37.8226,4.94197e-16,2.03487e-18,4.9566e-18
20x17,[0;10],10.6439,1e-15,20,5.58766e-17,3.94937e-18,74.6178,4.94191e-16,2.85467e-18,4.24538e-18
20x17,[0;10],10.6439,1e-15,30,4.73949e-17,3.34321e-18,113.965,4.94207e-16,2.14456e-18,5.41367e-18
20x17,[0;10],10.6439,1e-15,50,5.17016e-17,3.61033e-18,208.156,4.94163e-16,2.07137e-18,4.00159e-18
20x17,[0;10],10.6439,1e-15,100,5.48166e-17,3.85761e-18,374.657,4.94222e-16,2.36607e-18,6.00765e-18

20x17,[0;10],10.6439,1e-10,1,1.2724e-16,1.01324e-17,5.6094,3.92935e-11,2.86699e-18,1.09018e-17
20x17,[0;10],10.6439,1e-10,5,5.02523e-17,3.58984e-18,18.9186,3.92935e-11,2.28713e-18,3.49972e-18
20x17,[0;10],10.6439,1e-10,10,5.25808e-17,3.80361e-18,37.4291,3.92935e-11,2.09394e-18,4.75439e-18
20x17,[0;10],10.6439,1e-10,20,4.8518e-17,3.48393e-18,77.1557,3.92935e-11,2.32029e-18,4.77691e-18
20x17,[0;10],10.6439,1e-10,30,6.26978e-17,4.38477e-18,113.481,3.92935e-11,3.00512e-18,7.04444e-18
20x17,[0;10],10.6439,1e-10,50,5.30162e-17,3.66383e-18,193.055,3.92935e-11,2.26193e-18,4.09369e-18
20x17,[0;10],10.6439,1e-10,100,4.92283e-17,3.41013e-18,384.979,3.92935e-11,2.22526e-18,6.34975e-18

